tagID	tagValue
4704	patbenitar
4705	therunaways
4706	etta james
4707	newalbum
4708	jazzmine sullivan
4709	gwenstefanie
4710	rocketeria records
4711	random songs
4712	prince
4713	hubert kah
4714	my darling
4715	pokemon
4716	old school kircore
4717	arcady
4718	alcohol
4719	ed banger
4720	hooooooooot
4721	powerful voice
4722	show woman
4723	gritos ressussitadores de mortos
4724	my favorite albums
4725	basic pop
4726	porcaria viciante
4727	best ever
4728	insane tracks
4729	great dancers
4730	great bands
4731	great colaboration
4732	quality pop
4733	too good for american idol
4734	exttravasa
4735	great singers
4736	quero apertar esses peitos
4737	best dj
4738	best dancer ever
4739	it could be so much better
4740	if this were a pokemon i would catch it
4741	chiclete
4742	eurovision song contest
4743	polskie
4744	polish soul
4745	esc
4746	saz
4747	oud
4748	turkish folk
4749	jewish
4750	tamamen ozgun
4751	middle east
4752	middle eastern elements
4753	kurdish
4754	kurdish folk
4755	female voice
4756	best composer
4757	afro-beat
4758	progressive middle east folk
4759	oriental jazz
4760	iran
4761	kora
4762	farsi
4763	turkish influence
4764	nazim hikmet poems
4765	zeki colas
4766	smallville
4767	buffy
4768	privileged
4769	couples
4770	chuck
4771	friday night lights
4772	roswell
4773	veronica mars
4774	the oc
4775	criminal minds
4776	vampire diaries
4777	kotoko lament
4778	day after tomorrow - stay in my heart
4779	zard - hero
4780	yui - life
4781	false grind
4782	doom
4783	evil
4784	doomviolence
4785	cardboard city
4786	cairns
4787	sotu
4788	iamx
4789	hourglass
4790	oh well
4791	middle eastern
4792	percussion
4793	saidi
4794	traditional egyptian folk
4795	disneychannel
4796	tus ojos
4797	passado
4798	tal vez
4799	kudai
4800	nx zero pop rock novo
4801	pop rock cover pop dance identidade
4802	gta iv
4803	musica brasileira
4804	stronda music
4805	stronda
4806	baile funk
4807	sertaneja
4808	gabriela
4809	ferinhas
4810	bds no coracao papitho
4811	feel-good
4812	yiruma
4813	steve barakatt
4814	dishwalla
4815	life in the city
4816	j-cuties
4817	asian mash ups
4818	mash ups
4819	neo bitch in training
4820	featurings
4821	-the mind trip
4822	infinity b-day megamix
4823	the power rangers of pop
4824	queer songs
4825	club mixes
4826	paradoxal songs
4827	addicts
4828	pure fucking metal
4829	progressive thrash metal
4830	technical brutal death metal
4831	pathogrind
4832	russian folk metal
4833	groovy death metal
4834	gaycore
4835	dbz
4836	finnish folk metal
4837	experimental black metal
4838	atmospheric doom
4839	blackened thrash
4840	medieval black metal
4841	folk viking metal
4842	creed
4843	guns n'roses
4844	legião urbana
4845	renato russo
4846	indian
4847	my fav songs
4848	skins
4849	best serie ever
4850	female gothic
4851	lyrical
4852	pop bizarre
4853	acousmatic
4854	jam band
4855	david guetta
4856	david archuleta
4857	kris allen
4858	colbie caillat
4859	manoela gavassi
4860	capricho
4861	new romantics
4862	excellent synth work
4863	orgasmic
4864	i want back to the 80s
4865	pure genius
4866	steven strange
4867	tik and tok
4868	gods
4869	minimal electro
4870	blitz
4871	duran
4872	futurist
4873	gary numan
4874	tiktok
4875	real man
4876	la richards
4877	my favorit music
4878	nick beggs
4879	japan and ultravox
4880	fairytale
4881	serbian
4882	alternative country
4883	hardcore rap
4884	classic rap
4885	west coast rap
4886	female electronic
4887	classical terror
4888	tribute
4889	singer songwriter
4890	mute
4891	curve related
4892	crewe
4893	coverband
4894	tony soprano
4895	martin gore
4896	wanted soundtrack
4897	b-side
4898	streamable album
4899	amusing
4900	shot risk
4901	mcr
4902	cher
4903	n 1 hot 100 billboard
4904	sticky and sweet tour
4905	bucetacore
4906	laura pausini
4907	waaaaaaaannnnnttttttt
4908	new comers
4909	addicted
4910	simple
4911	the voice
4912	awesome ballads
4913	godtina
4914	she owns the throne
4915	crime
4916	songs i cry like a bitch to
4917	not placebo-like but still good
4918	weird but good
4919	awesomeee
4920	1960s
4921	1960's
4922	1970's
4923	1980's
4924	1950s
4925	50's
4926	approved by goku
4927	nineties
4928	approved by prince vegeta
4929	1990's
4930	40s
4931	1940s
4932	70s pop
4933	under two minutes
4934	60s pop
4935	reverie in me
4936	story
4937	oceanside
4938	my favorites
4939	bunnymen heaven
4940	ant farm
4941	electro-acoustic
4942	jimmy pages firm
4943	full-on
4944	top 20
4945	spacy downtempo
4946	trailer music
4947	souls
4948	native
4949	opera-like
4950	like
4951	check your meta tag
4952	oui fm
4953	80s metal
4954	at work
4955	1008
4956	guerilla
4957	more plays
4958	queen of last fm
4959	love gaga
4960	little monster
4961	queen of dance
4962	just dance
4963	the best singer
4964	fame
4965	piece of brit
4966	rock me in
4967	rich and famous
4968	let me be
4969	lover
4970	brit
4971	cherish
4972	cassie
4973	brooke hogan
4974	mary j blige
4975	paula deanda
4976	loud
4977	godga
4978	cannibal
4979	blow
4980	shady
4981	marshall mathers
4982	mathers
4983	yelawolf
4984	em
4985	yellerr
4986	detroit rap
4987	shady records
4988	recovery
4989	d12
4990	aftermath
4991	weezy
4992	drizzy
4993	interscope
4994	movie score composers
4995	slipknot
4996	melodic death doom metal
4997	symphonic folk doom metal
4998	swedish melodic death metal
4999	the corrs
5000	celtic tribal
5001	evanescence
5002	neon trees
5003	rock-a-rolla cover stars
5004	rock-a-rolla magazine cover stars
5005	funny shit
5006	modern talking
5007	shit glam
5008	rocker chick
5009	rockville ca
5010	playlist
5011	alex patsavas
5012	lissy trullie
5013	lykke li
5014	the asteroids galaxy tour
5015	say hi
5016	coconut records
5017	passion pit
5018	the temper trap
5019	the republic tigers
5020	the little ones
5021	janelle monae
5022	blind pilot
5023	malbec
5024	elvis perkins
5025	oppenheimer
5026	noisettes
5027	grizzly bear
5028	anya marina
5029	gotye
5030	the duke spirit
5031	nico stai
5032	my number one
5033	dark wave
5034	lustpop
5035	dd covers
5036	old school ebm
5037	darkwave-synth
5038	wave
5039	electro-goth
5040	bastardpop
5041	sisters of mercry clone
5042	performance
5043	dd solo
5044	minimal electronic
5045	melodic power metal
5046	hard pop
5047	resident evil
5048	rominhocsf
5049	testana
5050	atari electronic
5051	microhouse
5052	swedish electro
5053	romanian folk
5054	romanian
5055	lets dance
5056	a cappella
5057	true metal
5058	beatles
5059	tony hawk underground 2
5060	tekkonkinkreet
5061	a town in blue
5062	nsync
5063	simple plan
5064	just a girl
5065	song  of the decade
5066	jordin sparks
5067	shakira - give it up to me
5068	freshlyground
5069	the best official world cup song ever
5072	apologetics
5073	debate
5074	christianity
5075	gorgeousity
5076	nasheed
5077	filmgroove
5078	audiobook
5079	impossible for liberals to deal with
5080	faith
5081	bible study
5082	otaku
5083	science
5084	conservative
5085	chanting
5086	cult favorite
5087	talk radio
5088	doctor who
5089	richard dawkins
5090	small government
5091	bellydance
5092	porn soundtrack
5093	islam
5094	religion
5095	spaghetti western
5096	atheism
5097	own it
5098	liberty
5099	ummah
5100	porn music
5101	liberal media
5102	kazu
5103	boss sound
5104	jamaica
5105	pioneers
5106	traditional skinhead
5107	dirty reggae
5108	trojan
5109	skinhead
5110	pama
5111	rude bwoy
5112	oi
5113	psychobilly swing
5114	neo-swing
5115	traditional ska
5116	good 3wave ska
5117	2tone
5118	jamaican ska
5119	oibilly
5120	giddy-up giddy-up
5121	symarip
5122	toaster
5123	neo rockabilly
5124	irish punk
5125	irish folk
5126	indonesian
5127	the aggrolites
5128	heavy organ
5129	folk punk
5130	peter tosh
5131	collie
5132	skinhead raggae
5133	i am home
5134	makes me bad
5135	hard on for jesus
5136	sweet to taste it
5137	road trip
5138	driving me insane
5139	sleazy
5140	driving
5141	amazing grace
5142	i dig you
5143	gospel-noise
5144	sexy and energetic
5145	weird drum solo
5146	best morning and midnight music
5147	cowboys and angels
5148	bad old times
5149	rock anthem
5150	best song on album
5151	bernard butler
5152	girls night out
5153	brawling
5154	one of the best songs of 90s
5155	midnight where the day begins
5156	oh ohio
5157	my university
5158	good old days of champagne
5159	rock steady
5160	paranoic
5161	on drugs
5162	melodramatic synths
5163	riders on the storm
5164	sounds like whale from sweden
5165	one of the sexiest songs ever
5166	sexy as hell
5167	dream-folk
5168	best advert music ever
5169	sad and beautiful
5170	heavenly sweet
5171	dudelsackrock
5172	darkwave gothic
5173	dad
5174	gothrock
5175	asp
5176	sisters of mercy
5177	in my heart
5178	unheilig
5179	gothrock gotik romantic sad
5180	temple of the torn
5181	mick jagger
5182	moody
5183	southern
5184	melodic hard rock
5185	guitar riffage
5186	top 24
5187	tim urban
5188	top 50
5189	luke shaffer
5190	ska metal
5191	geek
5192	nerdcore
5193	german hiphop
5194	berlin
5195	hamburg
5196	stuttgart
5197	austrian
5198	hessisch
5199	choon
5200	incalus
5201	vikernes inspired happy frostbitten black viking thrash pirate metal from the fiery pits of serious business
5205	maltese
5206	bosnian
5207	paradiso girls
5208	bajan
5209	barbados
5210	slovene
5211	belgium
5212	moroccan
5213	malta
5214	calypso
5215	bahama
5216	caribbean
5217	guys i would fuck
5218	please let me lick you
5219	korea
5220	balkan
5221	untouched
5222	chicos
5223	dantes
5224	fabrika
5225	popular music
5226	masha fokina
5227	para normalnyh
5228	2 normal
5229	anti-crisi girl
5230	svetlana lboda
5231	loboda
5232	svetlana
5233	nu virgos
5234	be my valentine
5235	ukraine
5236	mogilevskaya
5237	real o
5238	ukrainian music
5239	future fusion metal
5242	shoulhavemoreplays
5243	soul sexy
5244	hannah montana
5245	gloom
5246	moby dick
5247	chilean rock
5248	fucking fuck
5249	prog math rock
5250	death rap
5251	good songs
5252	all-time favorites
5253	80s y 90s
5254	90s rock
5255	top rock songs
5256	all time favourites
5257	2-step
5258	2003
5259	2001
5260	sexxatraxxion
5261	latin boogaloo
5262	favorite album
5264	chamber pop
5265	afrikaans
5266	dancer
5267	destiny
5268	attention seeking whore
5269	sucks
5270	glitter
5271	glitter bitch
5272	another reason to hate canadian music
5273	mini-rihanna
5274	devil
5275	superman
5276	best rapper
5277	lovable
5278	most hated
5279	belly dancer
5280	shaki
5281	most talented
5282	best dancer alive
5283	gone too soon
5284	gone but not forgotten
5285	fatty
5286	the vampire diaries
5287	polish artist
5288	sentimental
5289	post screamo
5290	polish music drama
5291	best prodigy remix
5292	easy a soundtrack
5293	most beautiful
5294	words are cheap to describe my love
5295	i listened to it over and over again
5296	to sing
5297	so beautiful i could seriously cry
5298	a piece of me
5299	happy happy joy joy
5300	songs that make you want to sing along
5301	amazing singer
5302	eargasmic
5303	brings tears to my eyes
5304	song for rides
5305	optimistic
5306	creepy but amazing
5307	favourite lyrics
5308	when you are happy or unhappy
5309	can't stop listening
5310	cheers me up everytime
5311	best cover ever
5312	songs i am likely to start singing loudly in public
5313	no escape from loving it
5314	my mind is literally blown to pieces
5315	countrycore
5316	anthemic
5317	wistful
5318	stylish
5319	red red groovy
5320	majestic
5321	97x
5322	james bond
5323	village
5324	lyrics
5325	siouxsie
5326	bounce
5327	lag
5328	stones throw
5329	anti-folk
5330	gay fish
5331	electronic indie
5332	guitar-based digi-bongo acapella-rap-funk-comedy folk duo
5338	melodic rock
5356	life space
5357	mind-bursting
5358	bright
5359	love itself
5360	saving grace
5361	impartial
5362	higher force
5363	credo
5364	arrogant
5365	unconcerned
5366	pop collaboration
5367	rick ghraphixxx
5368	east-coast
5369	rick-villa
5370	ft-lauderdale
5371	rick villa
5372	lupe fiasco
5373	south rap
5374	street vanacular
5375	drake-like
5376	emir
5377	no1fan
5378	hiphop classic
5379	808 and heartbreak
5380	east coast
5381	nas
5382	relaxed-music
5383	apex hills
5384	apex-hills
5385	like rick ghraphixxx
5386	fond memories
5387	808s and heartbreak
5388	rick villy villa
5389	sickness
5390	g-o-a-t
5391	dope rhymes
5392	bob marley
5393	lovin it
5394	lamangous hiphop
5395	streetrhymes
5396	southern music
5397	gezellig
5398	allgemein
5399	aces
5400	adds
5401	psycho stoner
5402	psycho stoner rock
5403	80s heavy metal
5404	80s hard rock
5405	stoner psychedelic dull rock
5406	southern stoner rock
5407	stoner
5408	stoner power rock
5409	mosh metal
5410	rik emmet rock
5411	just enjoy
5412	mountain music
5413	for goodnight
5414	deutschrap
5416	dancecore
5417	trivium
5418	bloodhound gang
5419	norma jean
5420	russian shit
5421	soviet
5422	post-industrial
5423	synth-goth
5424	shelter
5425	memiors of an imperfect angel
5426	tricky stewart
5427	leaked
5428	brandy norwood
5429	long distance
5430	human
5431	list
5432	crazy amazing
5433	nerina pallot
5434	deutsche schlager
5435	synthesizer
5436	ural
5437	lightwave
5438	urbanwave
5452	cigarettes
5453	robots
5454	co
5455	heretics
5456	sailing
5457	español
5458	cities in dust
5459	better than britney spears
5460	better than madonna
5461	rainha do rock
5462	hino nacional brasileiro
5463	club trance
5464	bariloche 2011
5465	eclipse con las chiicas 8-7-10
5466	floraaah 3
5467	vos patiito liiindo :3
5468	nick y haylie
5469	sam and nick au
5470	esos momentos de horarios raros para ver erreway en el 9 comentando con siss nuestras parejas cambiadas jaja
5471	con voos en el autoo viejos tiempor tro tro
5472	adiction :d  lll
5473	jaime siempre con argentina -l-
5474	papii robert baba lll
5475	cancion para llorar un dia depre-amo este tema :d l
5476	divina y yo -- 14- 01- 09 --  17:45  --- sala 2  -------- twilight    lll
5477	el mejor regalo de ella con esta cancion 3
5478	el mejor regalode ella con esta cancion 3
5479	nick and haylie
5480	noches de insomnio mirando video lll
5481	eclipse   lll
5482	coreo  full :p
5483	tiempos tristez y raros en floricienta :c
5484	ayy divina te acordas en la casa de la tia con el grabador cantando
5485	ayy que epocas viviamos suspirando por el freezer lll :d jaja
5486	t-kiero florr
5487	recuerdoss de la infancia con siss
5488	viejasoss xp por dioos el extrano de pelo largo sin precupaciones va :p  3
5489	viejos tiempos lll
5490	er
5491	cd de britney en el auto con replay para cantarla con florr
5492	love ya  lll
5493	supergroup
5494	space age pop
5495	classic sixties
5496	neomelodico
5497	mito
5498	oldschool hardcore
5499	haotic
5500	great heavy metal band
5501	the voice of an angel will echo in our hearts forever
5502	the greatest hard rock band of 60s
5503	great hard rock band of 80s
5504	they will rock you
5505	the best rock band ive ever heard
5506	a well-know classic rock of 70s
5507	really nothing else matters they are my favourite band
5508	they have made the story of the rock n roll
5509	great unforgettable rock band
5510	the greatest hard rock band on earth
5511	satanic black metal
5512	post-avant blackened shoegrind
5513	messenger of the apocalypse
5514	portugues
5515	boyband flopada
5516	bando de gaydacu
5517	backstreet boys da favela
5518	born this way
5519	thrashdeath
5520	arniecore
5521	pagan industrial progressive gay pop
5522	mtv black metal
5523	fag
5524	swiss
5525	oldschool death metal
5526	drum machine
5527	galaxie 500
5528	sound effects
5529	aberdeen
5530	sfx
5531	james watt
5532	baixar
5533	fucking epic
5534	fucking great cover
5535	matell
5536	diana ross
5537	crystal gayle
5538	top 100 pop songs
5539	forever young
5540	bob dylan
5541	tinband
5542	thomas ian nicholas band
5543	the way we were
5544	barbara streisand
5545	leon russell
5546	elton john
5547	country top songs
5548	top 100 artist
5549	country songs
5550	top 100 single
5551	whats goin on
5552	marvin gaye
5553	strange fruit
5554	billie holiday
5555	jake gylenhaal
5556	heath ledger
5557	brokeback mountain
5558	ambiant
5559	classique
5560	shania twain
5572	faith hill
5583	nickelback
5608	zac efron
5609	cast of high school musical
5610	high school musical
5611	down tempo
5612	don giovanni
5613	tim burton
5614	seiyuu
5615	j-punk
5616	holy shit this music is better than sex i think im going to go murder my dog this is so awesome
5617	j-hiphop
5618	okinawa
5619	para para
5620	monster
5621	sexy boy
5622	latin singers
5623	fuck me
5624	puerto rico
5625	sergey
5626	gagalicious
5627	glamophonic electronic disco baby
5628	merengue
5629	111
5630	gul erda
5631	murat kekilli
5632	spanish metal
5633	teocida
5634	estudios teocida
5635	zaragoza
5636	aragon
5637	beck
5638	the avalanches
5639	smoke city 33333
5640	shanuss
5641	night and day
5642	vaughn
5643	ellllla
5644	pulp
5645	music to fall asleep to
5646	good finds
5647	bent
5648	amazing jhonny cash
5649	grand central
5650	bootie bompin
5651	oh damien
5652	ever
5653	stefani
